customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car,tenure,age,address,postcode,state,property_valuation,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
2004,Brandy,Showering,Male,16,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,10.0,54.0,32 Sutteridge Trail,2470.0,NSW,1.0,2017-11-14,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,2015-04-11
2004,Brandy,Showering,Male,16,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,10.0,54.0,32 Sutteridge Trail,2470.0,NSW,1.0,2017-07-13,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2012-04-10
2005,Marina,McElwee,Female,41,Accountant I,Manufacturing,High Net Worth,No,17.0,39.0,3984 Clove Street,3192.0,VIC,10.0,2017-03-29,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-16
2005,Marina,McElwee,Female,41,Accountant I,Manufacturing,High Net Worth,No,17.0,39.0,3984 Clove Street,3192.0,VIC,10.0,2017-06-08,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-11
2005,Marina,McElwee,Female,41,Accountant I,Manufacturing,High Net Worth,No,17.0,39.0,3984 Clove Street,3192.0,VIC,10.0,2017-01-17,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-22
2005,Marina,McElwee,Female,41,Accountant I,Manufacturing,High Net Worth,No,17.0,39.0,3984 Clove Street,3192.0,VIC,10.0,2017-07-13,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12
2005,Marina,McElwee,Female,41,Accountant I,Manufacturing,High Net Worth,No,17.0,39.0,3984 Clove Street,3192.0,VIC,10.0,2017-03-22,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28
2005,Marina,McElwee,Female,41,Accountant I,Manufacturing,High Net Worth,No,17.0,39.0,3984 Clove Street,3192.0,VIC,10.0,2017-12-25,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22
2006,Hyacinthia,Tuley,Female,33,Senior Developer,Property,High Net Worth,Yes,2.0,18.0,4 Rowland Plaza,2324.0,NSW,4.0,2017-01-31,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07
2006,Hyacinthia,Tuley,Female,33,Senior Developer,Property,High Net Worth,Yes,2.0,18.0,4 Rowland Plaza,2324.0,NSW,4.0,2017-08-05,True,Approved,Solex,Standard,high,large,1842.92,1105.75,2002-08-31
2006,Hyacinthia,Tuley,Female,33,Senior Developer,Property,High Net Worth,Yes,2.0,18.0,4 Rowland Plaza,2324.0,NSW,4.0,2017-03-07,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2015-08-10
2006,Hyacinthia,Tuley,Female,33,Senior Developer,Property,High Net Worth,Yes,2.0,18.0,4 Rowland Plaza,2324.0,NSW,4.0,2017-03-01,True,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2011-05-09
2006,Hyacinthia,Tuley,Female,33,Senior Developer,Property,High Net Worth,Yes,2.0,18.0,4 Rowland Plaza,2324.0,NSW,4.0,2017-07-22,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2010-05-05
2007,Gail,Scarrisbrick,Male,8,Programmer I,Manufacturing,Mass Customer,Yes,15.0,47.0,5157 Maple Wood Circle,2537.0,NSW,8.0,2017-08-02,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2011-08-24
2007,Gail,Scarrisbrick,Male,8,Programmer I,Manufacturing,Mass Customer,Yes,15.0,47.0,5157 Maple Wood Circle,2537.0,NSW,8.0,2017-12-07,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2011-08-29
2007,Gail,Scarrisbrick,Male,8,Programmer I,Manufacturing,Mass Customer,Yes,15.0,47.0,5157 Maple Wood Circle,2537.0,NSW,8.0,2017-08-08,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2013-06-09
2008,Jamill,Cudd,Male,77,Analyst Programmer,Financial Services,Mass Customer,Yes,3.0,24.0,559 Blackbird Street,4580.0,QLD,2.0,2017-05-25,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-04
2008,Jamill,Cudd,Male,77,Analyst Programmer,Financial Services,Mass Customer,Yes,3.0,24.0,559 Blackbird Street,4580.0,QLD,2.0,2017-12-01,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-04-10
2008,Jamill,Cudd,Male,77,Analyst Programmer,Financial Services,Mass Customer,Yes,3.0,24.0,559 Blackbird Street,4580.0,QLD,2.0,2017-01-13,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-12-02
2008,Jamill,Cudd,Male,77,Analyst Programmer,Financial Services,Mass Customer,Yes,3.0,24.0,559 Blackbird Street,4580.0,QLD,2.0,2017-10-21,False,Cancelled,WeareA2B,Standard,medium,small,1415.01,1259.36,1994-08-10
2008,Jamill,Cudd,Male,77,Analyst Programmer,Financial Services,Mass Customer,Yes,3.0,24.0,559 Blackbird Street,4580.0,QLD,2.0,2017-03-21,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2016-03-29
2008,Jamill,Cudd,Male,77,Analyst Programmer,Financial Services,Mass Customer,Yes,3.0,24.0,559 Blackbird Street,4580.0,QLD,2.0,2017-06-07,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2004-08-07
2008,Jamill,Cudd,Male,77,Analyst Programmer,Financial Services,Mass Customer,Yes,3.0,24.0,559 Blackbird Street,4580.0,QLD,2.0,2017-04-08,False,Approved,Solex,Standard,medium,medium,100.35,75.26,2002-10-10
2009,Neilla,Castrillo,Female,19,Staff Accountant IV,Health,Affluent Customer,Yes,19.0,57.0,6466 Troy Street,2763.0,NSW,8.0,2017-06-11,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1993-06-23
2009,Neilla,Castrillo,Female,19,Staff Accountant IV,Health,Affluent Customer,Yes,19.0,57.0,6466 Troy Street,2763.0,NSW,8.0,2017-08-11,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,2010-05-05
2009,Neilla,Castrillo,Female,19,Staff Accountant IV,Health,Affluent Customer,Yes,19.0,57.0,6466 Troy Street,2763.0,NSW,8.0,2017-04-08,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1997-05-10
2009,Neilla,Castrillo,Female,19,Staff Accountant IV,Health,Affluent Customer,Yes,19.0,57.0,6466 Troy Street,2763.0,NSW,8.0,2017-11-09,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1997-08-25
2009,Neilla,Castrillo,Female,19,Staff Accountant IV,Health,Affluent Customer,Yes,19.0,57.0,6466 Troy Street,2763.0,NSW,8.0,2017-11-27,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29
2009,Neilla,Castrillo,Female,19,Staff Accountant IV,Health,Affluent Customer,Yes,19.0,57.0,6466 Troy Street,2763.0,NSW,8.0,2017-10-28,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2011-01-10
2009,Neilla,Castrillo,Female,19,Staff Accountant IV,Health,Affluent Customer,Yes,19.0,57.0,6466 Troy Street,2763.0,NSW,8.0,2017-12-25,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1993-05-26
2010,Duff,Guyer,Male,88,Data Coordiator,Manufacturing,High Net Worth,Yes,7.0,43.0,7135 Ruskin Avenue,2563.0,NSW,11.0,2017-03-25,True,Approved,Solex,Road,medium,small,1703.52,1516.13,2005-12-07
2010,Duff,Guyer,Male,88,Data Coordiator,Manufacturing,High Net Worth,Yes,7.0,43.0,7135 Ruskin Avenue,2563.0,NSW,11.0,2017-11-26,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1991-11-07
2010,Duff,Guyer,Male,88,Data Coordiator,Manufacturing,High Net Worth,Yes,7.0,43.0,7135 Ruskin Avenue,2563.0,NSW,11.0,2017-04-20,True,Approved,Solex,Standard,medium,large,1071.23,380.74,1991-08-05
2010,Duff,Guyer,Male,88,Data Coordiator,Manufacturing,High Net Worth,Yes,7.0,43.0,7135 Ruskin Avenue,2563.0,NSW,11.0,2017-10-04,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2004-07-25
2010,Duff,Guyer,Male,88,Data Coordiator,Manufacturing,High Net Worth,Yes,7.0,43.0,7135 Ruskin Avenue,2563.0,NSW,11.0,2017-03-13,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,2011-05-07
2011,Guthrie,MacAne,Male,68,VP Sales,Manufacturing,High Net Worth,Yes,12.0,39.0,5 Loftsgordon Avenue,2068.0,NSW,12.0,2017-02-18,True,Approved,Solex,Standard,high,medium,1024.66,614.8,2016-02-04
2011,Guthrie,MacAne,Male,68,VP Sales,Manufacturing,High Net Worth,Yes,12.0,39.0,5 Loftsgordon Avenue,2068.0,NSW,12.0,2017-01-25,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2016-07-09
2011,Guthrie,MacAne,Male,68,VP Sales,Manufacturing,High Net Worth,Yes,12.0,39.0,5 Loftsgordon Avenue,2068.0,NSW,12.0,2017-01-01,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2015-08-02
2012,Maisey,Lavell,Female,55,Health Coach I,Health,High Net Worth,No,4.0,45.0,33 Del Mar Junction,2264.0,NSW,8.0,2017-06-09,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-04
2012,Maisey,Lavell,Female,55,Health Coach I,Health,High Net Worth,No,4.0,45.0,33 Del Mar Junction,2264.0,NSW,8.0,2017-02-07,True,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16
2012,Maisey,Lavell,Female,55,Health Coach I,Health,High Net Worth,No,4.0,45.0,33 Del Mar Junction,2264.0,NSW,8.0,2017-12-17,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-25
2012,Maisey,Lavell,Female,55,Health Coach I,Health,High Net Worth,No,4.0,45.0,33 Del Mar Junction,2264.0,NSW,8.0,2017-01-28,False,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-24
2012,Maisey,Lavell,Female,55,Health Coach I,Health,High Net Worth,No,4.0,45.0,33 Del Mar Junction,2264.0,NSW,8.0,2017-01-15,True,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29
2013,Marge,Girault,Female,99,Registered Nurse,Health,Affluent Customer,Yes,19.0,22.0,06069 Hayes Road,2099.0,NSW,8.0,2017-04-28,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,2010-06-07
2013,Marge,Girault,Female,99,Registered Nurse,Health,Affluent Customer,Yes,19.0,22.0,06069 Hayes Road,2099.0,NSW,8.0,2017-11-15,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,1993-04-12
2013,Marge,Girault,Female,99,Registered Nurse,Health,Affluent Customer,Yes,19.0,22.0,06069 Hayes Road,2099.0,NSW,8.0,2017-07-18,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1994-09-09
2013,Marge,Girault,Female,99,Registered Nurse,Health,Affluent Customer,Yes,19.0,22.0,06069 Hayes Road,2099.0,NSW,8.0,2017-12-15,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-07
2013,Marge,Girault,Female,99,Registered Nurse,Health,Affluent Customer,Yes,19.0,22.0,06069 Hayes Road,2099.0,NSW,8.0,2017-06-29,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23
2013,Marge,Girault,Female,99,Registered Nurse,Health,Affluent Customer,Yes,19.0,22.0,06069 Hayes Road,2099.0,NSW,8.0,2017-11-13,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20
2013,Marge,Girault,Female,99,Registered Nurse,Health,Affluent Customer,Yes,19.0,22.0,06069 Hayes Road,2099.0,NSW,8.0,2017-03-19,False,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-05-21
2013,Marge,Girault,Female,99,Registered Nurse,Health,Affluent Customer,Yes,19.0,22.0,06069 Hayes Road,2099.0,NSW,8.0,2017-04-17,False,Approved,Solex,Standard,high,medium,748.17,448.9,2006-11-10
2013,Marge,Girault,Female,99,Registered Nurse,Health,Affluent Customer,Yes,19.0,22.0,06069 Hayes Road,2099.0,NSW,8.0,2017-06-04,True,Cancelled,OHM Cycles,Standard,medium,medium,183.86,137.9,1993-07-20
2014,Sandye,Avraam,Female,49,Associate Professor,Manufacturing,Mass Customer,Yes,8.0,27.0,828 Waubesa Pass,2234.0,NSW,10.0,2017-09-10,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2010-11-05
2014,Sandye,Avraam,Female,49,Associate Professor,Manufacturing,Mass Customer,Yes,8.0,27.0,828 Waubesa Pass,2234.0,NSW,10.0,2017-04-21,False,Approved,Solex,Road,medium,large,1777.8,820.78,2002-03-22
2014,Sandye,Avraam,Female,49,Associate Professor,Manufacturing,Mass Customer,Yes,8.0,27.0,828 Waubesa Pass,2234.0,NSW,10.0,2017-09-29,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2005-10-22
2014,Sandye,Avraam,Female,49,Associate Professor,Manufacturing,Mass Customer,Yes,8.0,27.0,828 Waubesa Pass,2234.0,NSW,10.0,2017-06-04,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1999-07-26
2014,Sandye,Avraam,Female,49,Associate Professor,Manufacturing,Mass Customer,Yes,8.0,27.0,828 Waubesa Pass,2234.0,NSW,10.0,2017-11-06,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2003-01-05
2014,Sandye,Avraam,Female,49,Associate Professor,Manufacturing,Mass Customer,Yes,8.0,27.0,828 Waubesa Pass,2234.0,NSW,10.0,2017-04-22,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10
2015,Charyl,Sibson,Female,6,Health Coach IV,Health,Affluent Customer,No,7.0,43.0,1 Bobwhite Circle,2230.0,NSW,9.0,2017-11-10,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09
2015,Charyl,Sibson,Female,6,Health Coach IV,Health,Affluent Customer,No,7.0,43.0,1 Bobwhite Circle,2230.0,NSW,9.0,2017-04-18,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02
2015,Charyl,Sibson,Female,6,Health Coach IV,Health,Affluent Customer,No,7.0,43.0,1 Bobwhite Circle,2230.0,NSW,9.0,2017-09-30,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-05
2015,Charyl,Sibson,Female,6,Health Coach IV,Health,Affluent Customer,No,7.0,43.0,1 Bobwhite Circle,2230.0,NSW,9.0,2017-10-02,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26
2015,Charyl,Sibson,Female,6,Health Coach IV,Health,Affluent Customer,No,7.0,43.0,1 Bobwhite Circle,2230.0,NSW,9.0,2017-05-26,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-02
2015,Charyl,Sibson,Female,6,Health Coach IV,Health,Affluent Customer,No,7.0,43.0,1 Bobwhite Circle,2230.0,NSW,9.0,2017-06-03,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04
2016,Laraine,Merioth,Female,89,Executive Secretary,Retail,Affluent Customer,Yes,1.0,19.0,3 Memorial Junction,2126.0,NSW,11.0,2017-05-02,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77,1994-08-10
2016,Laraine,Merioth,Female,89,Executive Secretary,Retail,Affluent Customer,Yes,1.0,19.0,3 Memorial Junction,2126.0,NSW,11.0,2017-07-02,False,Approved,Solex,Standard,high,large,1842.92,1105.75,2004-07-25
2016,Laraine,Merioth,Female,89,Executive Secretary,Retail,Affluent Customer,Yes,1.0,19.0,3 Memorial Junction,2126.0,NSW,11.0,2017-06-14,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2011-08-24
2016,Laraine,Merioth,Female,89,Executive Secretary,Retail,Affluent Customer,Yes,1.0,19.0,3 Memorial Junction,2126.0,NSW,11.0,2017-04-25,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23
2016,Laraine,Merioth,Female,89,Executive Secretary,Retail,Affluent Customer,Yes,1.0,19.0,3 Memorial Junction,2126.0,NSW,11.0,2017-09-23,False,Approved,Solex,Road,medium,medium,416.98,312.74,2006-10-01
2016,Laraine,Merioth,Female,89,Executive Secretary,Retail,Affluent Customer,Yes,1.0,19.0,3 Memorial Junction,2126.0,NSW,11.0,2017-10-23,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17
2017,Ezri,Sadry,Male,67,Programmer II,Financial Services,Affluent Customer,Yes,6.0,22.0,644 Mcbride Street,2086.0,NSW,11.0,2017-02-18,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1997-05-10
2017,Ezri,Sadry,Male,67,Programmer II,Financial Services,Affluent Customer,Yes,6.0,22.0,644 Mcbride Street,2086.0,NSW,11.0,2017-12-18,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-10-01
2017,Ezri,Sadry,Male,67,Programmer II,Financial Services,Affluent Customer,Yes,6.0,22.0,644 Mcbride Street,2086.0,NSW,11.0,2017-06-17,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2005-08-09
2017,Ezri,Sadry,Male,67,Programmer II,Financial Services,Affluent Customer,Yes,6.0,22.0,644 Mcbride Street,2086.0,NSW,11.0,2017-05-17,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1999-07-26
2017,Ezri,Sadry,Male,67,Programmer II,Financial Services,Affluent Customer,Yes,6.0,22.0,644 Mcbride Street,2086.0,NSW,11.0,2017-02-15,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1994-07-12
2018,Richie,Matts,Male,80,Senior Developer,Financial Services,Affluent Customer,No,12.0,54.0,23700 Dennis Way,2075.0,NSW,11.0,2017-03-24,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-05
2018,Richie,Matts,Male,80,Senior Developer,Financial Services,Affluent Customer,No,12.0,54.0,23700 Dennis Way,2075.0,NSW,11.0,2017-07-28,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10
2018,Richie,Matts,Male,80,Senior Developer,Financial Services,Affluent Customer,No,12.0,54.0,23700 Dennis Way,2075.0,NSW,11.0,2017-09-17,True,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-20
2018,Richie,Matts,Male,80,Senior Developer,Financial Services,Affluent Customer,No,12.0,54.0,23700 Dennis Way,2075.0,NSW,11.0,2017-03-13,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-18
2018,Richie,Matts,Male,80,Senior Developer,Financial Services,Affluent Customer,No,12.0,54.0,23700 Dennis Way,2075.0,NSW,11.0,2017-11-25,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-11
2018,Richie,Matts,Male,80,Senior Developer,Financial Services,Affluent Customer,No,12.0,54.0,23700 Dennis Way,2075.0,NSW,11.0,2017-04-28,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04
2018,Richie,Matts,Male,80,Senior Developer,Financial Services,Affluent Customer,No,12.0,54.0,23700 Dennis Way,2075.0,NSW,11.0,2017-04-27,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02
2019,Neda,Perkis,Female,48,VP Marketing,Entertainment,High Net Worth,No,17.0,64.0,5795 Comanche Circle,4825.0,QLD,2.0,2017-08-12,True,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-01
2019,Neda,Perkis,Female,48,VP Marketing,Entertainment,High Net Worth,No,17.0,64.0,5795 Comanche Circle,4825.0,QLD,2.0,2017-06-03,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15
2019,Neda,Perkis,Female,48,VP Marketing,Entertainment,High Net Worth,No,17.0,64.0,5795 Comanche Circle,4825.0,QLD,2.0,2017-09-17,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17
2019,Neda,Perkis,Female,48,VP Marketing,Entertainment,High Net Worth,No,17.0,64.0,5795 Comanche Circle,4825.0,QLD,2.0,2017-01-10,False,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16
2019,Neda,Perkis,Female,48,VP Marketing,Entertainment,High Net Worth,No,17.0,64.0,5795 Comanche Circle,4825.0,QLD,2.0,2017-05-07,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06
2019,Neda,Perkis,Female,48,VP Marketing,Entertainment,High Net Worth,No,17.0,64.0,5795 Comanche Circle,4825.0,QLD,2.0,2017-09-28,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02
2019,Neda,Perkis,Female,48,VP Marketing,Entertainment,High Net Worth,No,17.0,64.0,5795 Comanche Circle,4825.0,QLD,2.0,2017-04-09,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-10
2019,Neda,Perkis,Female,48,VP Marketing,Entertainment,High Net Worth,No,17.0,64.0,5795 Comanche Circle,4825.0,QLD,2.0,2017-11-08,False,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-20
2020,Portia,Proudlock,Female,50,Biostatistician IV,Property,Affluent Customer,Yes,14.0,46.0,31 Scofield Trail,3020.0,VIC,8.0,2017-08-14,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2004-09-28
2020,Portia,Proudlock,Female,50,Biostatistician IV,Property,Affluent Customer,Yes,14.0,46.0,31 Scofield Trail,3020.0,VIC,8.0,2017-03-10,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-16
2020,Portia,Proudlock,Female,50,Biostatistician IV,Property,Affluent Customer,Yes,14.0,46.0,31 Scofield Trail,3020.0,VIC,8.0,2017-01-23,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1992-10-11
2020,Portia,Proudlock,Female,50,Biostatistician IV,Property,Affluent Customer,Yes,14.0,46.0,31 Scofield Trail,3020.0,VIC,8.0,2017-08-18,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1991-11-10
2020,Portia,Proudlock,Female,50,Biostatistician IV,Property,Affluent Customer,Yes,14.0,46.0,31 Scofield Trail,3020.0,VIC,8.0,2017-06-09,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2014-10-10
2020,Portia,Proudlock,Female,50,Biostatistician IV,Property,Affluent Customer,Yes,14.0,46.0,31 Scofield Trail,3020.0,VIC,8.0,2017-11-17,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09
2020,Portia,Proudlock,Female,50,Biostatistician IV,Property,Affluent Customer,Yes,14.0,46.0,31 Scofield Trail,3020.0,VIC,8.0,2017-05-01,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2005-08-09
2024,Elinor,Biggerstaff,Female,69,VP Sales,IT,Mass Customer,Yes,2.0,17.0,53358 David Circle,4306.0,QLD,3.0,2017-10-03,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2012-06-04
2024,Elinor,Biggerstaff,Female,69,VP Sales,IT,Mass Customer,Yes,2.0,17.0,53358 David Circle,4306.0,QLD,3.0,2017-04-18,False,Approved,Solex,Standard,high,medium,1024.66,614.8,2013-03-12
2024,Elinor,Biggerstaff,Female,69,VP Sales,IT,Mass Customer,Yes,2.0,17.0,53358 David Circle,4306.0,QLD,3.0,2017-10-06,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2000-05-22
2024,Elinor,Biggerstaff,Female,69,VP Sales,IT,Mass Customer,Yes,2.0,17.0,53358 David Circle,4306.0,QLD,3.0,2017-04-12,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1992-10-11
2024,Elinor,Biggerstaff,Female,69,VP Sales,IT,Mass Customer,Yes,2.0,17.0,53358 David Circle,4306.0,QLD,3.0,2017-12-01,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2013-03-12
2024,Elinor,Biggerstaff,Female,69,VP Sales,IT,Mass Customer,Yes,2.0,17.0,53358 David Circle,4306.0,QLD,3.0,2017-07-13,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2014-03-03
2026,Anabelle,Rogerson,Female,62,Structural Engineer,Property,Mass Customer,Yes,7.0,30.0,9 Melvin Drive,2144.0,NSW,7.0,2017-01-07,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2011-01-10
2026,Anabelle,Rogerson,Female,62,Structural Engineer,Property,Mass Customer,Yes,7.0,30.0,9 Melvin Drive,2144.0,NSW,7.0,2017-08-06,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2003-07-21
2026,Anabelle,Rogerson,Female,62,Structural Engineer,Property,Mass Customer,Yes,7.0,30.0,9 Melvin Drive,2144.0,NSW,7.0,2017-06-06,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1992-10-11
2026,Anabelle,Rogerson,Female,62,Structural Engineer,Property,Mass Customer,Yes,7.0,30.0,9 Melvin Drive,2144.0,NSW,7.0,2017-05-18,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2005-08-09
2028,Cathy,Parmley,Female,25,Director of Sales,Retail,Affluent Customer,Yes,18.0,41.0,2228 Steensland Terrace,2148.0,NSW,8.0,2017-05-01,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,2013-09-16
2028,Cathy,Parmley,Female,25,Director of Sales,Retail,Affluent Customer,Yes,18.0,41.0,2228 Steensland Terrace,2148.0,NSW,8.0,2017-08-18,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1993-07-20
2028,Cathy,Parmley,Female,25,Director of Sales,Retail,Affluent Customer,Yes,18.0,41.0,2228 Steensland Terrace,2148.0,NSW,8.0,2017-11-20,False,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2007-12-11
2028,Cathy,Parmley,Female,25,Director of Sales,Retail,Affluent Customer,Yes,18.0,41.0,2228 Steensland Terrace,2148.0,NSW,8.0,2017-02-18,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-21
2028,Cathy,Parmley,Female,25,Director of Sales,Retail,Affluent Customer,Yes,18.0,41.0,2228 Steensland Terrace,2148.0,NSW,8.0,2017-07-09,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2003-03-18
2028,Cathy,Parmley,Female,25,Director of Sales,Retail,Affluent Customer,Yes,18.0,41.0,2228 Steensland Terrace,2148.0,NSW,8.0,2017-04-07,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,2012-05-18
2028,Cathy,Parmley,Female,25,Director of Sales,Retail,Affluent Customer,Yes,18.0,41.0,2228 Steensland Terrace,2148.0,NSW,8.0,2017-02-09,False,Approved,Solex,Road,medium,large,1777.8,820.78,1999-06-23
2029,Charlie,Hastilow,Male,10,Nurse,Manufacturing,Mass Customer,No,7.0,25.0,2 Thierer Place,4053.0,QLD,8.0,2017-02-26,True,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17
2029,Charlie,Hastilow,Male,10,Nurse,Manufacturing,Mass Customer,No,7.0,25.0,2 Thierer Place,4053.0,QLD,8.0,2017-01-07,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15
2029,Charlie,Hastilow,Male,10,Nurse,Manufacturing,Mass Customer,No,7.0,25.0,2 Thierer Place,4053.0,QLD,8.0,2017-11-08,False,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23
